"","face_name_align","race","race4","gender","age","race_scores_fair","race_scores_fair_4","gender_scores_fair","age_scores_fair"
"1752","227912","White","White","Male","20-29","[8.9843374e-01 3.0192910e-05 6.9538364e-03 1.1056745e-05 5.9972786e-05
 2.2343507e-05 9.4488896e-02]","[9.9723506e-01 2.1365490e-03 3.4941342e-05 5.9341505e-04]","[9.9999249e-01 7.4602654e-06]","[1.1771321e-09 8.7078406e-06 1.8544517e-01 8.0556363e-01 8.9557078e-03
 2.6732989e-05 3.6004735e-08 4.4564763e-10 7.1782406e-12]"
"1753","352838","Black","Black","Male","20-29","[2.6714960e-03 5.5890757e-01 4.0298530e-01 4.1065356e-04 1.7704662e-02
 1.5328533e-02 1.9917150e-03]","[0.00105873 0.99191576 0.00375881 0.00326672]","[1.0000000e+00 2.3308946e-08]","[8.4684338e-08 3.6460617e-06 8.9409994e-03 7.6862609e-01 2.0217606e-01
 1.9793298e-02 4.4979036e-04 9.8705996e-06 1.2133722e-07]"
"1754","1128648","Black","Black","Male","20-29","[2.9828086e-06 9.9810261e-01 1.4857593e-04 4.6992980e-08 3.7674565e-06
 1.6731949e-03 6.8759524e-05]","[9.4088784e-07 9.9998927e-01 9.6738427e-07 8.8344495e-06]","[9.999991e-01 8.749280e-07]","[3.01948333e-09 1.90082828e-05 1.13680445e-01 8.52920651e-01
 3.31396125e-02 2.39489935e-04 7.97996449e-07 1.19425181e-08
 1.15881617e-10]"
"1755","149730","Latino_Hispanic","White","Male","30-39","[1.7737335e-01 6.7119580e-03 5.8625430e-01 1.0972342e-04 3.4216870e-04
 3.0621832e-02 1.9858669e-01]","[0.6198955  0.0498162  0.01121966 0.31906864]","[9.9997211e-01 2.7925475e-05]","[1.1780862e-06 1.7289623e-05 2.3985438e-03 4.5931885e-01 5.1044887e-01
 2.7608536e-02 2.0421187e-04 2.5323945e-06 3.4205119e-08]"
"1756","1168646","Black","Black","Male","20-29","[1.2133692e-07 9.9997938e-01 4.1098592e-06 8.9082928e-09 2.6251726e-07
 1.5055888e-05 1.0880003e-06]","[1.9640174e-06 9.9988508e-01 5.2209148e-06 1.0771533e-04]","[9.9997830e-01 2.1706504e-05]","[6.3193028e-08 1.4665732e-05 1.9052286e-02 7.9820710e-01 1.7641810e-01
 6.2794643e-03 2.7712138e-05 6.0791876e-07 2.7874240e-08]"
"1757","1392508","Black","Black","Male","20-29","[1.3731608e-06 9.9997568e-01 1.3557050e-05 8.0117367e-08 1.4204223e-06
 7.2458583e-06 5.8597260e-07]","[2.0507782e-06 9.9998069e-01 1.4461591e-05 2.8308650e-06]","[9.9998355e-01 1.6507220e-05]","[2.8704040e-08 6.9757116e-06 1.5522478e-02 8.2008493e-01 1.6046168e-01
 3.8872585e-03 3.6283043e-05 3.5356800e-07 1.9140828e-08]"
"1758","174525","Latino_Hispanic","White","Male","20-29","[3.25285405e-01 1.41719647e-03 4.94988054e-01 1.18215874e-04
 6.39926002e-04 1.45746004e-02 1.62976563e-01]","[9.5713431e-01 7.7316398e-03 8.6370850e-04 3.4270313e-02]","[9.9999547e-01 4.5258812e-06]","[9.5330626e-07 6.1810344e-05 1.1710905e-02 6.0934973e-01 3.6716580e-01
 1.1615128e-02 9.4864612e-05 8.1488207e-07 1.4407513e-08]"
"1759","1130980","Middle Eastern","White","Male","20-29","[8.2005747e-02 9.1304556e-03 1.3411805e-01 3.6581558e-05 2.1917478e-04
 1.0175743e-03 7.7347243e-01]","[9.2762023e-01 7.0594229e-02 1.1813317e-04 1.6673537e-03]","[9.9999577e-01 4.1845424e-06]","[1.1278745e-07 6.6119660e-06 4.8597669e-03 7.5778860e-01 2.3417883e-01
 3.1487972e-03 1.6819560e-05 4.7353598e-07 9.4121626e-09]"
"1760","355174","White","White","Male","30-39","[9.9851429e-01 1.9880781e-07 1.9504444e-04 3.4593042e-05 3.3025262e-05
 2.8896095e-06 1.2199210e-03]","[9.9717498e-01 2.5471561e-06 2.7876017e-03 3.4893230e-05]","[9.9982178e-01 1.7822805e-04]","[1.9685735e-06 1.4274422e-04 1.9375565e-02 3.5894758e-01 5.1913631e-01
 1.0101288e-01 1.3705296e-03 1.2242845e-05 2.2140453e-07]"
"1761","8978","Black","Black","Male","30-39","[1.2871735e-06 9.9988842e-01 5.1834249e-05 8.8265537e-08 5.0924191e-06
 4.8320890e-05 4.8215393e-06]","[9.13636711e-07 9.99937177e-01 1.01245405e-05 5.16947584e-05]","[9.9963093e-01 3.6905258e-04]","[4.3157110e-07 1.7601922e-05 2.6831538e-03 3.2628644e-01 5.9493870e-01
 7.3279500e-02 2.7099592e-03 8.0188787e-05 3.9990487e-06]"
"1762","319149","White","White","Male","20-29","[9.2052275e-01 3.0527961e-05 1.1641814e-02 5.1150815e-05 8.6561427e-05
 1.5785825e-04 6.7509361e-02]","[9.9933881e-01 7.8832323e-05 2.8070697e-04 3.0169473e-04]","[9.9999928e-01 7.0512385e-07]","[1.7265900e-07 1.5462021e-05 3.1805586e-03 7.9796851e-01 1.9687435e-01
 1.9577132e-03 3.1956454e-06 5.1243813e-08 1.0904192e-09]"
"1763","124802","Black","Black","Male","20-29","[1.0972969e-03 7.9686999e-01 7.5269893e-02 3.1406459e-04 8.6978842e-03
 1.1406356e-01 3.6873582e-03]","[0.00093692 0.8741524  0.00330632 0.12160433]","[9.9999917e-01 7.8657172e-07]","[7.58744818e-08 1.48278677e-05 6.96133636e-03 6.92611516e-01
 2.89699018e-01 1.06627075e-02 4.99573180e-05 6.11775590e-07
 1.04787947e-08]"
"1764","967454","White","White","Male","20-29","[9.84151840e-01 1.47802675e-05 1.23888743e-03 5.18424567e-05
 1.07832893e-04 1.02601025e-05 1.44245476e-02]","[9.9952990e-01 7.7291013e-05 3.4083144e-04 5.1993531e-05]","[9.9999911e-01 9.3502206e-07]","[4.75997831e-06 1.15722156e-04 8.25362653e-03 6.15202606e-01
 3.63192558e-01 1.30500635e-02 1.76507136e-04 4.07622383e-06
 8.69115055e-08]"
"1765","319851","Black","Black","Male","30-39","[8.0544250e-03 6.6544390e-01 2.2337425e-01 4.4926433e-06 1.7446741e-04
 4.3589629e-02 5.9358831e-02]","[2.1469351e-03 9.7600180e-01 2.9344118e-04 2.1557722e-02]","[1.0000000e+00 3.1935436e-08]","[2.1713129e-08 3.8666684e-07 6.6278398e-04 4.2529690e-01 5.5062997e-01
 2.3107084e-02 2.9787933e-04 4.9409996e-06 4.5951353e-08]"
"1766","188107","White","White","Male","30-39","[7.0209098e-01 6.0570304e-04 2.2708686e-02 1.7970500e-06 1.5165994e-05
 4.1052938e-04 2.7416721e-01]","[9.9342823e-01 4.7696810e-03 1.4713735e-04 1.6549428e-03]","[9.9999964e-01 3.5897133e-07]","[1.01873496e-07 1.41512828e-06 4.65430261e-04 3.53270382e-01
 6.12781703e-01 3.33063826e-02 1.72919201e-04 1.71537829e-06
 2.74583130e-08]"
"1767","120443","White","White","Male","30-39","[8.8725585e-01 1.2046010e-03 3.7526652e-02 2.5871217e-05 1.7447509e-04
 7.2689325e-04 7.3085673e-02]","[9.8842198e-01 3.9795144e-03 4.3110570e-04 7.1674041e-03]","[9.9998349e-01 1.6501426e-05]","[2.3384969e-07 1.9801525e-06 7.6503132e-04 2.5062510e-01 6.7866850e-01
 6.8672664e-02 1.2345233e-03 3.1312240e-05 6.0037047e-07]"
"1768","909167","Black","Black","Male","20-29","[2.8607858e-04 7.6622659e-01 4.3802712e-02 4.2909005e-04 5.2830715e-02
 1.3586436e-01 5.6051917e-04]","[2.1390519e-04 9.3950850e-01 3.1690922e-02 2.8586736e-02]","[9.9996710e-01 3.2902477e-05]","[2.38809630e-08 1.29787994e-04 2.32804731e-01 7.57601380e-01
 9.41359811e-03 5.03995871e-05 1.10292575e-07 2.47462806e-09
 6.93294241e-11]"
"1769","365830","Black","Black","Male","30-39","[5.4423430e-07 9.9997550e-01 1.7010583e-05 7.5299226e-08 1.0081311e-06
 5.3944591e-06 3.3395941e-07]","[3.9274451e-07 9.9998838e-01 5.1918164e-06 6.0814009e-06]","[0.9977552  0.00224478]","[5.5204259e-06 6.1103157e-05 3.6976233e-03 2.8101930e-01 4.9771899e-01
 2.0640302e-01 1.0858005e-02 2.1623880e-04 2.0164014e-05]"
"1770","1114408","Black","Black","Male","20-29","[6.0764442e-08 9.9999654e-01 2.1204457e-06 1.4267072e-09 6.2063734e-08
 1.0446778e-06 1.6841076e-07]","[6.8292081e-07 9.9999559e-01 2.1765941e-06 1.5949541e-06]","[1.000000e+00 1.891237e-09]","[2.0399394e-08 1.5287112e-06 1.8347250e-03 6.0258174e-01 3.7731001e-01
 1.8145006e-02 1.2617360e-04 7.9452934e-07 2.4464661e-08]"
"1771","996499","Black","Black","Male","20-29","[7.8785725e-08 9.9999738e-01 9.4605224e-07 3.3943899e-09 3.5424421e-08
 1.5583327e-06 4.2526953e-08]","[2.3559491e-07 9.9999726e-01 1.0913913e-06 1.5353856e-06]","[9.9997848e-01 2.1546111e-05]","[2.0478352e-07 4.6238441e-05 5.8871531e-03 5.5793905e-01 3.9966592e-01
 3.5871126e-02 5.8547343e-04 4.6108316e-06 2.0597534e-07]"
"1772","330689","White","White","Male","20-29","[9.9415916e-01 3.1614218e-06 1.0190547e-03 9.3180552e-06 2.1649032e-05
 1.9087288e-06 4.7857072e-03]","[9.9946839e-01 2.8728574e-04 2.3697515e-04 7.3208844e-06]","[9.9999905e-01 9.6828933e-07]","[4.6818890e-08 3.1484113e-05 8.8563100e-02 8.2318801e-01 8.6293370e-02
 1.9143592e-03 9.5973919e-06 9.4191506e-08 1.2616965e-09]"
"1773","1823075","Middle Eastern","Indian","Male","20-29","[7.1966462e-03 1.1421127e-03 1.7998405e-01 1.2734639e-04 9.1347721e-04
 1.1991330e-02 7.9864502e-01]","[0.24955826 0.24937712 0.14283179 0.3582329 ]","[9.9999869e-01 1.3882161e-06]","[1.17500304e-06 4.67050791e-04 1.05380975e-01 7.77405977e-01
 1.09363042e-01 7.30246399e-03 7.77663881e-05 1.61491903e-06
 1.93467304e-08]"
"1774","831400","White","White","Male","20-29","[4.4339412e-01 5.6277588e-03 2.9546297e-01 7.9099009e-05 3.1678626e-04
 4.2735972e-03 2.5084576e-01]","[0.7098268  0.2749082  0.00219406 0.01307095]","[9.9999821e-01 1.8236631e-06]","[1.7607846e-07 4.3170589e-06 1.5558173e-03 5.7376611e-01 4.0962008e-01
 1.4951172e-02 1.0085684e-04 1.4027125e-06 2.8560613e-08]"
"1775","297100","Black","Black","Male","20-29","[6.9179609e-06 9.9989283e-01 8.4403939e-05 4.0862670e-08 1.1713885e-06
 1.0038585e-05 4.5600764e-06]","[1.9778574e-05 9.9958360e-01 4.9006678e-05 3.4761592e-04]","[9.999999e-01 6.665844e-08]","[6.5656344e-08 9.8169958e-06 2.6565906e-02 8.4030312e-01 1.2525529e-01
 7.6118056e-03 2.4414869e-04 9.5265932e-06 2.6557547e-07]"
"1776","937741","Black","Black","Male","20-29","[9.6779615e-07 9.9997455e-01 1.5052084e-05 2.4707303e-09 7.2962621e-08
 6.9447378e-06 2.3966052e-06]","[1.3101560e-06 9.9999541e-01 4.8454194e-07 2.8631546e-06]","[1.000000e+00 8.666384e-09]","[9.1013774e-09 1.5235661e-06 7.2850153e-04 5.6849295e-01 4.1919518e-01
 1.1545729e-02 3.5873207e-05 2.8406052e-07 6.6978849e-09]"
"1777","796372","Black","Black","Male","30-39","[3.0456391e-07 9.9999511e-01 3.7105397e-06 7.3207768e-10 1.0422645e-08
 6.7819383e-07 1.9466690e-07]","[2.6322411e-07 9.9999911e-01 2.1837873e-07 4.0656445e-07]","[9.999999e-01 8.199191e-08]","[2.1300605e-07 4.9280229e-06 5.6483579e-04 2.0419666e-01 6.1734873e-01
 1.7432374e-01 3.5155213e-03 4.4146087e-05 1.2036295e-06]"
"1778","984527","Black","Black","Male","20-29","[8.3598121e-07 9.9992722e-01 4.0367566e-05 4.6798728e-08 1.6403635e-06
 2.4555953e-05 5.5382152e-06]","[9.2364758e-07 9.9999231e-01 2.9173873e-06 3.8559720e-06]","[9.9997181e-01 2.8124958e-05]","[8.7842899e-08 9.2950859e-06 1.0644191e-02 6.0752296e-01 3.4222111e-01
 3.8858503e-02 7.3550601e-04 8.0645441e-06 3.3981229e-07]"
"1779","782240","Black","Black","Male","30-39","[3.4677032e-07 9.9999279e-01 3.1238969e-06 2.7689335e-09 5.2330119e-08
 3.2910259e-06 4.3153733e-07]","[1.15817095e-07 9.99999046e-01 1.53301912e-07 6.75914123e-07]","[9.9999940e-01 6.2301365e-07]","[2.1361596e-07 1.5318985e-05 2.5312945e-03 3.5294798e-01 5.2493954e-01
 1.1771875e-01 1.8247182e-03 2.1274158e-05 8.5810677e-07]"
"1780","316118","White","White","Male","20-29","[6.726992e-01 4.066933e-04 8.135932e-03 2.252063e-06 9.631867e-06
 2.464589e-04 3.184998e-01]","[9.9749565e-01 8.8637252e-04 7.0442868e-05 1.5475239e-03]","[9.9996924e-01 3.0754254e-05]","[3.8227643e-07 1.3080629e-05 1.9183831e-03 5.6780702e-01 4.1183367e-01
 1.8200438e-02 2.2344157e-04 3.5127357e-06 7.4492853e-08]"
"1781","14142","White","White","Male","30-39","[8.0617142e-01 2.5325545e-04 2.7011333e-02 3.2686348e-05 8.4383442e-05
 9.0354128e-04 1.6554329e-01]","[0.96216387 0.0155707  0.00946863 0.01279681]","[9.999602e-01 3.985166e-05]","[6.9348147e-07 7.8687035e-06 2.7116688e-04 1.6420539e-02 5.0843632e-01
 4.5678204e-01 1.7974857e-02 1.0568110e-04 8.3295902e-07]"
"1782","1102099","Black","Black","Male","20-29","[2.2115428e-06 9.9966019e-01 3.0354131e-05 1.3433275e-07 2.3652171e-06
 3.0253586e-04 2.2032948e-06]","[2.5015399e-06 9.9998921e-01 6.9598156e-07 7.5929283e-06]","[0.99449074 0.00550925]","[5.0370765e-09 2.3880179e-06 1.0683360e-02 6.3932133e-01 3.3519799e-01
 1.4532097e-02 2.6013888e-04 2.6382268e-06 8.6357360e-08]"
"1783","170499","Black","Black","Male","30-39","[1.05870825e-07 9.99997079e-01 2.01714556e-06 2.25584129e-09
 9.06047717e-08 5.70094414e-07 5.66660354e-08]","[8.5176924e-07 9.9999601e-01 1.9443896e-06 1.2284443e-06]","[9.999999e-01 9.665252e-08]","[3.4274805e-09 6.5268054e-08 1.8390085e-04 3.8172656e-01 5.7330173e-01
 4.4135872e-02 6.4534647e-04 6.1707897e-06 2.9086212e-07]"
"1784","1035771","Black","Black","Male","20-29","[3.0785816e-07 9.9954432e-01 1.9595191e-05 1.0427852e-07 6.0800589e-06
 4.2833496e-04 1.2019607e-06]","[2.5513331e-05 9.9492037e-01 2.9714685e-04 4.7569037e-03]","[9.9999994e-01 7.3565204e-08]","[6.0669386e-10 1.7620046e-07 1.2108462e-03 7.1168619e-01 2.8249943e-01
 4.5940257e-03 9.2763539e-06 6.2969448e-08 1.6767225e-09]"
"1785","307096","White","White","Male","30-39","[6.3429773e-01 1.2425691e-03 2.7739566e-02 2.3560611e-05 1.4560265e-04
 7.4625405e-04 3.3580470e-01]","[9.6435642e-01 3.0342184e-02 4.1699014e-04 4.8843310e-03]","[9.9999666e-01 3.3049268e-06]","[9.4027804e-08 1.8858065e-06 1.8156925e-04 8.9919269e-02 8.3731306e-01
 7.2016306e-02 5.6395849e-04 3.7631839e-06 5.0581974e-08]"
"1786","1049535","Middle Eastern","White","Male","20-29","[8.89592543e-02 1.20635435e-04 1.00150192e-02 2.61979931e-05
 5.50855802e-05 2.65136128e-04 9.00558650e-01]","[9.9020338e-01 8.1914337e-03 9.5417164e-04 6.5102516e-04]","[9.999991e-01 8.757307e-07]","[1.8838945e-07 2.4208344e-05 6.4296504e-03 8.7141967e-01 1.2148212e-01
 6.4297777e-04 1.2141480e-06 2.2992005e-08 5.2707977e-10]"
"1787","165743","White","White","Male","30-39","[9.6156895e-01 6.8139548e-06 2.1615895e-03 7.7974964e-06 4.2591648e-05
 8.7576045e-04 3.5336498e-02]","[9.9630588e-01 1.2610176e-04 8.7256507e-05 3.4807255e-03]","[9.9995804e-01 4.1972798e-05]","[1.6789230e-06 2.0173464e-05 4.0454106e-04 1.8294179e-01 7.0289838e-01
 1.1282494e-01 9.0268435e-04 5.5811693e-06 2.1535799e-07]"
"1788","319129","White","White","Male","20-29","[9.2855549e-01 2.5219197e-04 3.4674585e-02 2.5282730e-04 4.0723087e-04
 2.9303433e-04 3.5564505e-02]","[0.9961009  0.00157134 0.00106074 0.00126708]","[9.9999863e-01 1.3953647e-06]","[2.0068957e-07 3.0171224e-05 1.0606070e-02 9.0768653e-01 8.1193335e-02
 4.8180367e-04 1.8558964e-06 3.7307437e-08 9.1520846e-10]"
"1789","1035695","Black","Black","Male","20-29","[2.0485364e-05 9.9884266e-01 5.1643793e-04 1.2427128e-07 4.5004836e-06
 3.6143622e-04 2.5433075e-04]","[1.66552472e-05 9.99868512e-01 1.44009236e-05 1.00517966e-04]","[9.9999934e-01 7.0392144e-07]","[8.1286657e-08 7.9474463e-05 3.9400801e-02 7.8698337e-01 1.6899025e-01
 4.5217797e-03 2.3583438e-05 6.5698339e-07 2.7305891e-08]"
"1790","341983","White","White","Male","20-29","[7.5976539e-01 1.1778925e-04 1.8529472e-01 1.7293193e-04 3.7459229e-04
 1.3696734e-04 5.4137580e-02]","[9.9857050e-01 3.0736788e-04 8.4579067e-04 2.7637748e-04]","[9.9998724e-01 1.2727481e-05]","[1.0662267e-08 2.6735041e-05 2.7459100e-01 7.1951145e-01 5.8570928e-03
 1.3752242e-05 2.1708521e-08 2.9001102e-10 4.5907783e-12]"
"1791","158397","Black","Black","Male","20-29","[4.42472555e-07 9.99984741e-01 1.02475888e-05 1.06479725e-07
 8.18595197e-07 2.42941587e-06 1.19765866e-06]","[1.0280688e-06 9.9998218e-01 8.7109347e-06 8.0765722e-06]","[9.9932861e-01 6.7136297e-04]","[1.12211603e-06 1.01526486e-04 1.91812720e-02 5.63920140e-01
 3.64389062e-01 5.11653796e-02 1.20402442e-03 3.34233046e-05
 3.99396504e-06]"
"1792","915066","White","White","Male","20-29","[8.5796672e-01 5.2040610e-05 3.5970975e-02 4.7965933e-04 1.1953198e-03
 2.4003365e-04 1.0409526e-01]","[9.9952030e-01 1.5516936e-05 4.0452409e-04 5.9659498e-05]","[9.9999970e-01 3.2088636e-07]","[1.0648940e-07 2.9532303e-04 2.1087721e-01 7.7782005e-01 1.0976966e-02
 3.0258350e-05 4.7064990e-08 1.5167098e-09 2.2525514e-11]"
"1793","339867","Middle Eastern","White","Male","20-29","[1.6758129e-01 3.2137192e-05 2.8006661e-01 1.0110715e-04 7.8391598e-04
 5.5118077e-02 4.9631691e-01]","[0.80214685 0.00132112 0.00425163 0.19228038]","[9.9999976e-01 2.5541766e-07]","[1.7890291e-07 7.4906595e-04 3.9211953e-01 5.8662057e-01 2.0233084e-02
 2.7694376e-04 6.8570426e-07 1.1415009e-08 1.1972448e-10]"
"1794","170129","White","White","Male","20-29","[9.6828729e-01 7.5107289e-07 1.2221071e-03 1.9158224e-05 3.1337466e-05
 6.8255111e-05 3.0371102e-02]","[9.9545473e-01 5.7170364e-05 2.6376590e-03 1.8505144e-03]","[9.999949e-01 5.140009e-06]","[5.5024085e-08 1.3322923e-06 7.8071083e-04 5.0858766e-01 4.7245988e-01
 1.8106172e-02 6.3835359e-05 3.9709332e-07 8.2619014e-09]"
"1795","881952","Black","Black","Male","10-19","[0.00686949 0.77574044 0.1830523  0.00133575 0.00982787 0.02083103
 0.00234312]","[0.00167523 0.9632796  0.00687859 0.02816655]","[9.9982774e-01 1.7227585e-04]","[4.0201526e-06 9.5220078e-03 7.3925006e-01 2.4316470e-01 7.6447227e-03
 4.0292944e-04 1.1006225e-05 4.8060946e-07 2.5816732e-08]"
"1796","951949","Black","Black","Male","30-39","[7.8295216e-06 9.9970144e-01 1.5619725e-04 7.4269309e-07 8.8603319e-06
 1.1693778e-04 8.0070977e-06]","[8.3956263e-07 9.9997592e-01 1.1231000e-05 1.1989440e-05]","[9.9999720e-01 2.8133504e-06]","[3.2817802e-08 3.4036043e-07 4.1697765e-04 3.8920805e-01 5.6289059e-01
 4.6912327e-02 5.6795112e-04 3.5902156e-06 1.5253030e-07]"
"1797","1596636","Black","Black","Male","20-29","[2.2437258e-03 9.3282682e-01 1.9205427e-02 1.1128846e-04 5.1887310e-03
 4.0012438e-02 4.1162551e-04]","[0.00363555 0.574814   0.00833775 0.4132127 ]","[0.998525   0.00147502]","[1.1729085e-06 7.5776206e-04 4.0738836e-01 5.7336491e-01 1.8053122e-02
 4.2911683e-04 5.3218928e-06 2.5048155e-07 1.3188949e-08]"
"1798","245615","White","White","Male","30-39","[9.9988449e-01 1.4620960e-07 2.2822249e-05 8.3686160e-07 1.7246614e-06
 4.6032633e-07 8.9530316e-05]","[9.9999154e-01 6.8923600e-07 4.0819655e-06 3.7301979e-06]","[9.9999624e-01 3.7604552e-06]","[2.3041750e-07 5.1000834e-06 4.4147350e-04 1.6370244e-01 7.3316360e-01
 1.0189179e-01 7.8962819e-04 5.6631907e-06 1.1043740e-07]"
"1799","215246","White","White","Male","20-29","[9.9748510e-01 3.9629066e-07 7.2828156e-04 6.9819621e-06 1.9643758e-05
 1.7624092e-05 1.7419659e-03]","[9.9984133e-01 7.7659098e-07 7.4290212e-05 8.3541490e-05]","[9.9999857e-01 1.4019307e-06]","[1.5933730e-07 7.4884297e-06 8.0501121e-03 6.3890702e-01 3.3681840e-01
 1.6096350e-02 1.1931254e-04 1.1957105e-06 1.6097653e-08]"
"1800","1049525","Latino_Hispanic","Black","Male","20-29","[0.01922827 0.31560934 0.3663078  0.00088562 0.00811754 0.25136074
 0.03849072]","[0.00758505 0.81635934 0.00402967 0.17202595]","[9.9999976e-01 2.3876288e-07]","[1.3072673e-07 9.1492420e-06 1.0722039e-02 6.3818777e-01 3.2381845e-01
 2.6449263e-02 7.7526155e-04 3.7299811e-05 6.8192952e-07]"
"1801","1513323","Black","Black","Male","20-29","[1.5142164e-02 5.6055945e-01 1.6346601e-01 1.0890538e-04 1.5151491e-03
 5.1868215e-02 2.0734008e-01]","[0.00343323 0.7165692  0.00686819 0.27312937]","[1.0000000e+00 2.2557186e-08]","[7.4630805e-08 1.2497885e-05 3.6368726e-03 7.6240659e-01 2.2746088e-01
 6.4359885e-03 4.6509536e-05 6.2556779e-07 7.4896782e-09]"
"1802","920684","White","White","Male","20-29","[6.0466051e-01 5.1737513e-04 2.8744766e-01 4.1718912e-04 6.6222693e-04
 9.2200725e-04 1.0537308e-01]","[0.94870657 0.00396193 0.04496957 0.00236198]","[9.9999774e-01 2.2341369e-06]","[6.1267150e-07 4.6209727e-05 6.3321968e-03 8.4902871e-01 1.4263879e-01
 1.9450835e-03 8.2081515e-06 2.1527597e-07 2.8071763e-09]"
"1803","993952","Latino_Hispanic","Black","Male","20-29","[0.00608927 0.23667836 0.4837172  0.00193896 0.12979871 0.13043785
 0.01133968]","[0.00772849 0.55280024 0.34245205 0.09701928]","[1.0000000e+00 2.4439508e-09]","[1.7414847e-07 2.6376982e-04 3.4062251e-01 6.1974287e-01 3.8250148e-02
 1.1118961e-03 8.4460098e-06 1.5621869e-07 1.2486083e-09]"
"1804","923328","Black","Black","Male","30-39","[5.4618931e-07 9.9998832e-01 1.8284846e-06 8.5823126e-09 5.1887429e-08
 8.9170499e-06 3.3893028e-07]","[3.16850276e-07 9.99987245e-01 3.72079285e-07 1.20231625e-05]","[0.9899421  0.01005795]","[1.2885515e-07 7.2491939e-06 6.4996950e-04 1.0452131e-01 5.3416735e-01
 3.0665347e-01 5.0091561e-02 3.7130187e-03 1.9594069e-04]"
"1805","831246","Latino_Hispanic","Black","Male","20-29","[2.8994197e-02 1.8855959e-01 4.9661794e-01 3.2012602e-05 4.1999176e-04
 3.8823325e-02 2.4655296e-01]","[0.0146144  0.9272135  0.00124381 0.05692828]","[9.9999809e-01 1.9293293e-06]","[8.2875222e-06 1.5552026e-04 1.1573826e-02 6.9182843e-01 2.8513870e-01
 1.1183605e-02 1.0868419e-04 2.9987166e-06 4.2314255e-08]"
"1806","328145","Middle Eastern","White","Male","30-39","[3.1216666e-01 3.5608973e-04 4.3583564e-02 4.3490192e-05 1.3419695e-04
 2.7328762e-03 6.4098305e-01]","[9.7643787e-01 2.0501423e-03 5.0648721e-04 2.1005539e-02]","[9.999996e-01 4.430301e-07]","[2.3897228e-05 1.0604901e-03 6.5070796e-03 4.0089425e-01 5.6289268e-01
 2.8462155e-02 1.5741316e-04 2.0227415e-06 2.2915371e-08]"
"1807","1063165","White","White","Male","30-39","[9.4961488e-01 6.3417526e-04 2.6115512e-02 3.8866343e-05 1.2455047e-04
 2.4871252e-04 2.3223402e-02]","[9.9786323e-01 2.4330647e-04 1.6581987e-04 1.7277044e-03]","[9.9998087e-01 1.9130968e-05]","[3.6771831e-07 1.5991718e-05 1.3947238e-03 3.8853568e-01 5.9032220e-01
 1.9640533e-02 8.9375295e-05 1.1421488e-06 3.0077377e-08]"
"1808","1101966","Black","Black","Male","20-29","[1.0746951e-05 9.9783653e-01 3.0336287e-04 3.9190123e-08 1.6900999e-06
 1.8175957e-03 3.0203202e-05]","[2.5437281e-05 9.9952829e-01 3.3962192e-06 4.4287409e-04]","[1.0000000e+00 1.5573168e-08]","[2.3185244e-08 8.8488032e-06 3.4670811e-03 5.8504570e-01 3.9856413e-01
 1.2809466e-02 1.0405027e-04 6.7656674e-07 9.1444026e-09]"
"1809","821562","White","White","Male","20-29","[9.8968625e-01 2.5198372e-06 3.0290571e-04 4.5477958e-07 1.3404187e-06
 2.2421998e-05 9.9839941e-03]","[9.9953687e-01 2.6824646e-05 1.3111789e-05 4.2322194e-04]","[9.9999297e-01 6.9536595e-06]","[3.2969371e-08 4.0359228e-06 2.2333458e-03 8.2979167e-01 1.6656519e-01
 1.4020426e-03 3.5933313e-06 3.2308048e-08 6.3423522e-10]"
"1810","1049517","Black","Black","Male","20-29","[4.7379366e-08 9.9999934e-01 2.1113848e-07 5.7575206e-10 5.0651616e-09
 3.2285578e-07 2.2343604e-08]","[4.9897938e-08 9.9999964e-01 6.1754839e-08 2.1244567e-07]","[0.99207425 0.00792572]","[5.9921317e-09 2.1162425e-05 3.0186655e-02 8.3171755e-01 1.3567571e-01
 2.3897302e-03 9.1446218e-06 3.5037349e-08 1.9697584e-09]"
"1811","829630","Black","Black","Male","20-29","[8.7263925e-07 9.9973261e-01 4.4185028e-05 8.1709864e-08 1.8801368e-06
 2.1784838e-04 2.5894851e-06]","[9.2921903e-07 9.9993485e-01 8.5302219e-07 6.3411077e-05]","[9.9997711e-01 2.2898497e-05]","[5.4635425e-08 3.7803227e-06 3.7858612e-03 4.7431695e-01 4.4157162e-01
 7.8307427e-02 1.9893490e-03 2.4306531e-05 6.5449404e-07]"
"1812","960079","Black","Black","Male","20-29","[4.3559822e-07 9.9993402e-01 8.8140850e-06 3.5463142e-08 7.1104910e-07
 5.4465490e-05 1.5217630e-06]","[1.0274262e-06 9.9997330e-01 1.6527216e-06 2.4117424e-05]","[9.9994671e-01 5.3278123e-05]","[5.7994562e-08 1.3874115e-04 1.6315828e-01 7.7495193e-01 6.0074203e-02
 1.6657047e-03 1.0867921e-05 1.7223266e-07 7.6537230e-09]"
"1813","1498629","Black","Black","Male","20-29","[1.4608987e-07 9.9998116e-01 2.8846484e-06 3.9275423e-09 1.6477641e-07
 1.5454643e-05 2.0846097e-07]","[8.5717471e-07 9.9999094e-01 1.7313309e-06 6.4788128e-06]","[9.9999791e-01 2.0802343e-06]","[6.4376482e-09 1.5987903e-06 6.7020780e-03 7.4315679e-01 2.4113779e-01
 8.9106336e-03 9.0285364e-05 8.4359829e-07 1.9912433e-08]"
